name	intensity-avg	volume
Left-wm-bankssts	94.3576	2338.2
Left-wm-caudalanteriorcingulate	105.8682	2685.3
Left-wm-caudalmiddlefrontal	94.5838	6296.1
Left-wm-cuneus	90.8539	2988.6
Left-wm-entorhinal	79.1259	1085.6
Left-wm-fusiform	90.9767	8300.8
Left-wm-inferiorparietal	95.3808	11393.4
Left-wm-inferiortemporal	87.5845	7109.0
Left-wm-isthmuscingulate	98.3433	3942.6
Left-wm-lateraloccipital	92.6088	11224.9
Left-wm-lateralorbitofrontal	94.4404	7524.5
Left-wm-lingual	88.8154	5983.7
Left-wm-medialorbitofrontal	89.7529	4357.1
Left-wm-middletemporal	90.1263	6497.3
Left-wm-parahippocampal	85.9281	1821.0
Left-wm-paracentral	94.8333	4232.3
Left-wm-parsopercularis	95.6911	3601.5
Left-wm-parsorbitalis	81.8364	1022.0
Left-wm-parstriangularis	95.4269	2756.8
Left-wm-pericalcarine	86.7132	2878.2
Left-wm-postcentral	90.6995	8495.6
Left-wm-posteriorcingulate	99.3749	4044.6
Left-wm-precentral	93.337	13320.6
Left-wm-precuneus	98.2501	10705.2
Left-wm-rostralanteriorcingulate	100.9007	2811.4
Left-wm-rostralmiddlefrontal	95.5141	13845.7
Left-wm-superiorfrontal	94.0994	19028.8
Left-wm-superiorparietal	96.2967	14206.8
Left-wm-superiortemporal	92.6937	7543.3
Left-wm-supramarginal	96.4905	8526.0
Left-wm-frontalpole	80.0549	265.8
Left-wm-temporalpole	75.4236	745.9
Left-wm-transversetemporal	92.3182	682.9
Left-wm-insula	94.4034	8804.6
Right-wm-bankssts	93.3469	2006.5
Right-wm-caudalanteriorcingulate	104.3976	2768.8
Right-wm-caudalmiddlefrontal	96.0795	5961.6
Right-wm-cuneus	91.3093	3007.9
Right-wm-entorhinal	79.7615	1070.8
Right-wm-fusiform	92.1418	7313.5
Right-wm-inferiorparietal	94.361	12667.5
Right-wm-inferiortemporal	86.2321	6503.5
Right-wm-isthmuscingulate	98.9609	3290.1
Right-wm-lateraloccipital	92.6064	10862.6
Right-wm-lateralorbitofrontal	94.5095	7736.3
Right-wm-lingual	89.1274	5210.0
Right-wm-medialorbitofrontal	92.3973	4202.6
Right-wm-middletemporal	84.431	6820.2
Right-wm-parahippocampal	86.3952	1575.0
Right-wm-paracentral	93.8434	3998.9
Right-wm-parsopercularis	98.0199	3446.7
Right-wm-parsorbitalis	84.0316	1336.2
Right-wm-parstriangularis	95.5499	3632.1
Right-wm-pericalcarine	88.4543	2771.8
Right-wm-postcentral	91.164	7452.8
Right-wm-posteriorcingulate	98.0499	4574.6
Right-wm-precentral	94.0917	14151.0
Right-wm-precuneus	98.2513	11777.6
Right-wm-rostralanteriorcingulate	99.5839	2080.1
Right-wm-rostralmiddlefrontal	96.0832	14193.1
Right-wm-superiorfrontal	94.1776	19065.9
Right-wm-superiorparietal	94.827	14376.1
Right-wm-superiortemporal	90.2186	7260.7
Right-wm-supramarginal	97.7769	9688.5
Right-wm-frontalpole	79.5587	367.2
Right-wm-temporalpole	76.2692	685.5
Right-wm-transversetemporal	91.2183	433.8
Right-wm-insula	94.2236	8266.4
Left-UnsegmentedWhiteMatter	102.5942	37504.6
Right-UnsegmentedWhiteMatter	102.5981	36188.3
